arch,encoder_name,pretrained,val_dice,val_iou,val_loss
PSPNet,EfficientNet-B2,False,4.403747332071273e-12,4.403747332071273e-12,0.6089717745780945
PSPNet,EfficientNet-B2,True,0.8746559023857117,0.8002245426177979,0.1030288860201835
PSPNet,EfficientNet-B3,False,4.403747332071273e-12,4.403747332071273e-12,0.610236644744873
PSPNet,EfficientNet-B3,True,0.8248000144958496,0.7386085391044617,0.1432656198740005
PSPNet,EfficientNet-B4,False,4.403747332071273e-12,4.403747332071273e-12,0.6092244982719421
PSPNet,EfficientNet-B4,True,0.8975573778152466,0.8252917528152466,0.0899509862065315
PSPNet,MiT-B0,False,0.882042407989502,0.8008599281311035,0.1013987436890602
PSPNet,MiT-B0,True,0.8441542983055115,0.7465089559555054,0.1343842595815658
PSPNet,MiT-B1,False,0.8853905200958252,0.803429901599884,0.100176990032196
PSPNet,MiT-B1,True,0.8810372352600098,0.797191858291626,0.1070277690887451
PSPNet,MobileNetV2,False,0.8839414715766907,0.8098455667495728,0.1019605472683906
PSPNet,MobileNetV2,True,0.7877501249313354,0.6874063611030579,0.179699569940567
PSPNet,MobileOne-S0,False,0.8929373621940613,0.8243363499641418,0.1077490672469139
PSPNet,MobileOne-S0,True,0.879100501537323,0.8055675625801086,0.1083981022238731
PSPNet,MobileOne-S1,False,0.8492700457572937,0.766072154045105,0.1546989828348159
PSPNet,MobileOne-S1,True,0.8653438687324524,0.7874258160591125,0.1185602620244026
PSPNet,MobileOne-S2,False,0.8210062980651855,0.71769779920578,0.154207095503807
PSPNet,MobileOne-S2,True,0.8672534227371216,0.7848654985427856,0.1162615269422531
PSPNet,MobileOne-S3,False,0.8402678966522217,0.753530740737915,0.16336590051651
PSPNet,MobileOne-S3,True,0.8762006163597107,0.7966136336326599,0.1113765761256218
PSPNet,mobileone_s4,False,0.838887631893158,0.7506910562515259,0.1665304899215698
PSPNet,mobileone_s4,True,0.8905622363090515,0.8180791735649109,0.0969963669776916
PSPNet,ResNet18,False,0.8778492212295532,0.8018595576286316,0.1121223196387291
PSPNet,ResNet18,True,0.8646994829177856,0.7755764722824097,0.1173257976770401
PSPNet,ResNet34,False,0.921245276927948,0.8671705722808838,0.0694992393255233
PSPNet,ResNet34,True,0.883160412311554,0.808193027973175,0.103746622800827
PSPNet,VGG11,False,0.9002419114112854,0.8322879672050476,0.085820198059082
PSPNet,VGG11,True,0.8932007551193237,0.8205838799476624,0.0915105119347572
PSPNet,VGG13,False,0.899317741394043,0.8336622714996338,0.0886126607656478
PSPNet,VGG13,True,0.8740941286087036,0.8015623092651367,0.1075310185551643
PSPNet,VGG16,False,0.8825305700302124,0.8094449639320374,0.1071316972374916
PSPNet,VGG16,True,0.8384264707565308,0.7546652555465698,0.1455423235893249
PSPNet,VGG19,False,0.8998569846153259,0.8301353454589844,0.0881784409284591
PSPNet,VGG19,True,0.8909373879432678,0.8135064244270325,0.0951533913612365
SegFormer,EfficientNet-B0,False,4.403747332071273e-12,4.403747332071273e-12,0.5589513778686523
SegFormer,EfficientNet-B0,True,0.9171002507209778,0.8555261492729187,0.070391796529293
SegFormer,EfficientNet-B1,False,4.403747332071273e-12,4.403747332071273e-12,0.5676136612892151
SegFormer,EfficientNet-B1,True,0.9444588422775269,0.8982066512107849,0.0488051623106002
SegFormer,EfficientNet-B2,False,4.403747332071273e-12,4.403747332071273e-12,0.5623785853385925
SegFormer,EfficientNet-B2,True,0.9377991557121276,0.8877162337303162,0.0554248057305812
SegFormer,EfficientNet-B3,False,4.403747332071273e-12,4.403747332071273e-12,0.5689997673034668
SegFormer,EfficientNet-B3,True,0.9412858486175536,0.894673228263855,0.0509948953986167
SegFormer,EfficientNet-B4,False,4.403747332071273e-12,4.403747332071273e-12,0.5762724280357361
SegFormer,EfficientNet-B4,True,0.9397305250167848,0.8929382562637329,0.0543957836925983
SegFormer,MiT-B0,False,0.9375914335250854,0.8856960535049438,0.0563094057142734
SegFormer,MiT-B0,True,0.9311689138412476,0.8765937685966492,0.0613635778427124
SegFormer,MiT-B1,False,0.9270567893981934,0.8698198795318604,0.0662047564983367
SegFormer,MiT-B1,True,0.9206963181495668,0.8602222204208374,0.0704573616385459
SegFormer,MobileNetV2,False,0.885233998298645,0.8074840307235718,0.1034206598997116
SegFormer,MobileNetV2,True,0.9248253107070924,0.8676580786705017,0.066745601594448
SegFormer,MobileOne-S0,False,0.7752625346183777,0.6596158146858215,0.2013200670480728
SegFormer,MobileOne-S0,True,0.9117150902748108,0.8511188626289368,0.0751542821526527
SegFormer,MobileOne-S1,False,0.8031958937644958,0.6937779188156128,0.1828483939170837
SegFormer,MobileOne-S1,True,0.917658805847168,0.8598750829696655,0.074814848601818
SegFormer,MobileOne-S2,False,0.7748026251792908,0.655727207660675,0.195850670337677
SegFormer,MobileOne-S2,True,0.92026948928833,0.8629528880119324,0.0708554536104202
SegFormer,MobileOne-S3,False,0.7877618670463562,0.6743296980857849,0.1749305576086044
SegFormer,MobileOne-S3,True,0.9348059296607972,0.8831723928451538,0.0576979331672191
SegFormer,mobileone_s4,False,0.84358149766922,0.7480606436729431,0.1506493985652923
SegFormer,mobileone_s4,True,0.9253413081169128,0.8741799592971802,0.0640214830636978
SegFormer,ResNet18,False,0.9382732510566713,0.8887899518013,0.0527736134827137
SegFormer,ResNet18,True,0.8990879654884338,0.8312522172927856,0.0873224213719368
SegFormer,ResNet34,False,0.9405866861343384,0.8914024829864502,0.0513179488480091
SegFormer,ResNet34,True,0.9231120944023132,0.8663413524627686,0.0697211474180221
SegFormer,VGG11,False,0.9330376982688904,0.8790227174758911,0.0585326105356216
SegFormer,VGG11,True,0.9202930331230164,0.860222578048706,0.0691285133361816
SegFormer,VGG13,False,0.928420066833496,0.877398669719696,0.0603870265185833
SegFormer,VGG13,True,0.9050378203392028,0.8381657600402832,0.086177296936512
SegFormer,VGG16,False,0.9205174446105956,0.8626927137374878,0.0707200318574905
SegFormer,VGG16,True,0.9210513830184937,0.8628628253936768,0.0676568299531936
SegFormer,VGG19,False,0.9209191799163818,0.8616626262664795,0.0685989707708358
SegFormer,VGG19,True,0.9069974422454834,0.8349636197090149,0.0855711922049522
U-Net,EfficientNet-B0,False,4.2544616718487305e-08,2.127548270891566e-08,0.5532609820365906
U-Net,EfficientNet-B0,True,0.9307414889335632,0.8758696913719177,0.0630758926272392
U-Net,EfficientNet-B1,False,4.403746464709535e-12,4.403746464709535e-12,0.6045787930488586
U-Net,EfficientNet-B1,True,0.9358419179916382,0.8835464715957642,0.0582564137876033
U-Net,EfficientNet-B2,False,0.0001370041572954,6.853052764199674e-05,0.5477271676063538
U-Net,EfficientNet-B2,True,0.9319095611572266,0.8825921416282654,0.0612266212701797
U-Net,EfficientNet-B3,False,4.403747332071273e-12,4.403747332071273e-12,0.5556648969650269
U-Net,EfficientNet-B3,True,0.9468295574188232,0.9021605849266052,0.0498435199260711
U-Net,EfficientNet-B4,False,4.403747332071273e-12,4.403747332071273e-12,0.589642345905304
U-Net,EfficientNet-B4,True,0.9292938113212584,0.8735747337341309,0.0638106316328048
U-Net,MiT-B0,False,0.9365829229354858,0.8847160339355469,0.058048591017723
U-Net,MiT-B0,True,0.9274114966392516,0.873699426651001,0.0664505735039711
U-Net,MiT-B1,False,0.9404009580612184,0.8922556638717651,0.0529884546995162
U-Net,MiT-B1,True,0.935766577720642,0.8825567960739136,0.0598158538341522
U-Net,MobileNetV2,False,0.8714278340339661,0.7927312850952148,0.123750627040863
U-Net,MobileNetV2,True,0.9236440062522888,0.86756831407547,0.071035511791706
U-Net,MobileOne-S0,False,0.8244837522506714,0.7284417748451233,0.153884157538414
U-Net,MobileOne-S0,True,0.9118419885635376,0.850055992603302,0.0852879658341407
U-Net,MobileOne-S1,False,0.84257572889328,0.7469145059585571,0.1440401673316955
U-Net,MobileOne-S1,True,0.921550750732422,0.8649423718452454,0.0722145140171051
U-Net,MobileOne-S2,False,0.8506510853767395,0.7628201246261597,0.1336106657981872
U-Net,MobileOne-S2,True,0.9226084351539612,0.8670622706413269,0.0693528056144714
U-Net,MobileOne-S3,False,0.8547586798667908,0.7699689269065857,0.1337806135416031
U-Net,MobileOne-S3,True,0.9218468070030212,0.865305483341217,0.07599987834692
U-Net,mobileone_s4,False,0.8592681288719177,0.7710400819778442,0.1298913657665252
U-Net,mobileone_s4,True,0.9174374938011168,0.8582180142402649,0.0800953656435012
U-Net,ResNet18,False,0.9403534531593324,0.8953502178192139,0.0576940290629863
U-Net,ResNet18,True,0.9212125539779664,0.861368715763092,0.0720581486821174
U-Net,ResNet34,False,0.9415535926818848,0.8969131112098694,0.0557249411940574
U-Net,ResNet34,True,0.9371577501296996,0.8867869973182678,0.0614625960588455
U-Net,VGG11,False,0.9494577050209044,0.9064854979515076,0.0450402498245239
U-Net,VGG11,True,0.932428777217865,0.8813771605491638,0.0595275647938251
U-Net,VGG13,False,0.9424349665641784,0.8987123370170593,0.0533019304275512
U-Net,VGG13,True,0.9352878332138062,0.8864046931266785,0.0606237575411796
U-Net,VGG16,False,0.9408932328224182,0.8936357498168945,0.0559864789247512
U-Net,VGG16,True,0.940750539302826,0.8932911157608032,0.0555664524435997
U-Net,VGG19,False,0.9412264227867126,0.8954377174377441,0.052168134599924
U-Net,VGG19,True,0.919413149356842,0.8564257025718689,0.0710185021162033
